user,item,rating,timestamp,event_time
A1WR23ER5HMAA9,B000002URX,4.8,1778551570,2026-05-12 05:06:13.898
A1WR23ER5HMAA9,5555991584,4.8,1778551570,2026-05-12 05:06:13.898
A340XJYJDFSMUG,B000002URX,4.7,1778551573,2026-05-12 05:06:13.898
A1WR23ER5HMAA9,B000002URV,4.6,1778551556,2026-05-12 05:06:13.898
A1J0GL9HCA7ELW,B000002URY,4.6,1778551562,2026-05-12 05:06:13.898
A2V0KUVAB9HSYO,B000002URX,4.6,1778551571,2026-05-12 05:06:13.898
A2V0KUVAB9HSYO,5555991584,4.7,1778551571,2026-05-12 05:06:13.898
A3Q1J7VFGG80EK,B000002URY,4.6,1778551591,2026-05-12 05:07:02.512
A2V0KUVAB9HSYO,B000002URY,4.7,1778551595,2026-05-12 05:07:02.512
A340XJYJDFSMUG,5555991584,4.8,1778551595,2026-05-12 05:07:02.512
A340XJYJDFSMUG,B000002URX,4.8,1778551596,2026-05-12 05:07:02.512
A1WR23ER5HMAA9,B000002URV,4.9,1778551599,2026-05-12 05:07:02.512
A1J0GL9HCA7ELW,B000002URV,4.7,1778551600,2026-05-12 05:07:02.512
A2EFCYXHNK06IS,B000002URX,4.8,1778551606,2026-05-12 05:07:02.512
A1WR23ER5HMAA9,B000002URW,5.0,1778551608,2026-05-12 05:07:02.512
A340XJYJDFSMUG,B000002URX,4.6,1778551610,2026-05-12 05:07:02.512
A1J0GL9HCA7ELW,B000002URX,4.8,1778551611,2026-05-12 05:07:02.512
A2V0KUVAB9HSYO,B000002URY,4.8,1778551620,2026-05-12 05:07:02.512
A2V0KUVAB9HSYO,B000002URV,4.6,1778551587,2026-05-12 05:07:02.512
A340XJYJDFSMUG,B000002URW,4.8,1778551593,2026-05-12 05:07:02.512
A340XJYJDFSMUG,5555991584,4.9,1778551594,2026-05-12 05:07:02.512
A1WR23ER5HMAA9,5555991584,4.9,1778551596,2026-05-12 05:07:02.512
A2IR4Q0GPAFJKW,B000002URX,4.9,1778551599,2026-05-12 05:07:02.512
A340XJYJDFSMUG,5555991584,4.7,1778551609,2026-05-12 05:07:02.512
